                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                 1.0345,                0.45533,                0.90206,                0.87188,                0.66398,                 0.7464,                0.42231,                 1.2998,                0.51256,                 1.0507,              0.0015469,              0.0015469,              0.0015469
                    113,                 1.0263,                0.45278,                0.89802,                0.87214,                0.66394,                0.74663,                0.42247,                    1.3,                0.51264,                  1.051,              0.0014708,              0.0014708,              0.0014708
                    114,                 1.0227,                0.45159,                0.89685,                0.87193,                0.66378,                0.74632,                 0.4224,                 1.3002,                0.51263,                 1.0514,              0.0013946,              0.0013946,              0.0013946
                    115,                   1.02,                0.44961,                0.89669,                0.87184,                0.66398,                0.74644,                0.42251,                 1.3005,                0.51288,                 1.0517,              0.0013185,              0.0013185,              0.0013185
                    116,                 1.0148,                0.44825,                0.89613,                0.87198,                0.66408,                0.74684,                0.42256,                 1.3007,                0.51304,                 1.0521,              0.0012423,              0.0012423,              0.0012423
                    117,                 1.0077,                0.44527,                0.89405,                0.87155,                 0.6644,                0.74689,                0.42261,                 1.3009,                0.51299,                 1.0524,              0.0011662,              0.0011662,              0.0011662
                    118,                 1.0036,                0.44301,                0.89236,                0.87194,                0.66418,                0.74696,                0.42257,                 1.3013,                0.51337,                 1.0529,                0.00109,                0.00109,                0.00109
                    119,                 1.0063,                0.44269,                0.89275,                 0.8719,                0.66413,                0.74706,                0.42246,                 1.3017,                0.51354,                 1.0533,              0.0010138,              0.0010138,              0.0010138
                    120,                0.99777,                0.43848,                0.89142,                0.87075,                0.66494,                0.74724,                0.42237,                  1.302,                0.51388,                 1.0535,             0.00093769,             0.00093769,             0.00093769
                    121,                0.98051,                0.41631,                0.89003,                0.87223,                0.66421,                0.74731,                0.42253,                 1.3021,                 0.5139,                 1.0539,             0.00086154,             0.00086154,             0.00086154
                    122,                0.96601,                0.41214,                0.88427,                0.87359,                 0.6635,                0.74736,                0.42241,                 1.3023,                  0.514,                 1.0544,             0.00078538,             0.00078538,             0.00078538
                    123,                0.96196,                0.41033,                0.88351,                0.87423,                0.66334,                0.74762,                0.42261,                 1.3024,                0.51428,                 1.0548,             0.00070923,             0.00070923,             0.00070923
                    124,                0.95517,                0.40661,                 0.8799,                0.87432,                0.66334,                0.74771,                0.42251,                 1.3026,                0.51445,                 1.0552,             0.00063308,             0.00063308,             0.00063308
                    125,                0.95175,                0.40541,                0.87695,                0.87405,                 0.6636,                0.74768,                0.42255,                  1.303,                0.51467,                 1.0556,             0.00055692,             0.00055692,             0.00055692
                    126,                0.94565,                0.40159,                0.87512,                0.87329,                0.66453,                0.74845,                0.42255,                 1.3032,                0.51484,                 1.0559,             0.00048077,             0.00048077,             0.00048077
                    127,                0.94367,                0.40137,                0.87499,                0.87291,                0.66474,                0.74844,                0.42265,                 1.3034,                0.51523,                 1.0564,             0.00040462,             0.00040462,             0.00040462
                    128,                0.93273,                0.39658,                0.87336,                 0.8735,                0.66464,                0.74866,                0.42254,                 1.3038,                0.51552,                 1.0569,             0.00032846,             0.00032846,             0.00032846
                    129,                0.93668,                0.39919,                0.87281,                0.87324,                0.66494,                0.74872,                0.42262,                  1.304,                0.51563,                 1.0575,             0.00025231,             0.00025231,             0.00025231
                    130,                0.93602,                 0.3981,                0.87178,                0.87288,                0.66493,                0.74858,                0.42246,                 1.3042,                0.51577,                 1.0579,             0.00017615,             0.00017615,             0.00017615
